対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)
202604	006090200	77	当月時間当り	51500.0	51500.0	19306.4		37.4	37.4
202604	006090200	78	人員	0.0	0.0	0.0		0.0	0.0
202604	230F10100	1	総受注高	4095000.0	4095000.0	3492396.0		85.2	85.2
202604	230F10100	2	総売上高	4095000.0	4095000.0	3492396.0		85.2	85.2
202604	230F10100	3	売上高	4095000.0	4095000.0	3492396.0	100.0	85.2	85.2
202604	230F10100	4	グループ売上高	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	5	社内売上高	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	7	販売奨励金	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	8	売上原価	50000.0	50000.0	30400.0	0.8	60.8	60.8
202604	230F10100	9	仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	10	グループ仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	11	社内仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	12	荷造運搬費	50000.0	50000.0	30400.0	0.8	60.8	60.8
202604	230F10100	13	販売手数料	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	14	総収益	4045000.0	4045000.0	3461996.0	99.1	85.5	85.5
202604	230F10100	15	経費合計	1685500.0	1658817.0	1244211.0	35.6	75.0	73.8
202604	230F10100	16	経費合計（原価）	1063000.0	1057476.0	687884.0	19.6	65.0	64.7
202604	230F10100	17	種苗費*	640000.0	635160.0	260500.0	7.4	41.0	40.7
202604	230F10100	18	肥料費*	5000.0	5000.0	0.0	0.0	0.0	0.0
202604	230F10100	19	培土費用*	12000.0	11650.0	17475.0	0.5	150.0	145.6
202604	230F10100	20	農薬衛生費*	40000.0	40000.0	19866.0	0.5	49.6	49.6
202604	230F10100	21	農具費*	0.0	0.0	8274.0	0.2	0.0	0.0
202604	230F10100	22	諸材料費*	6000.0	6000.0	5811.0	0.1	96.8	96.8
202604	230F10100	23	その他仕入高*	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	24	減価償却費*	113000.0	113000.0	111226.0	3.1	98.4	98.4
202604	230F10100	25	車両費*	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	26	水道光熱費*	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	27	動力費*	150000.0	150000.0	130163.0	3.7	86.7	86.7
202604	230F10100	28	燃料費*	0.0	0.0	112819.0	3.2	0.0	0.0
202604	230F10100	29	賃借料*	17000.0	16666.0	16674.0	0.4	100.0	98.0
202604	230F10100	30	修繕費*	80000.0	80000.0	5076.0	0.1	6.3	6.3
202604	230F10100	31	診断料*	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	32	租税公課*	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	33	業務委託費*	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	34	雑費*	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	35	雑給*	0.0	0.0	0.0	0.0	0.0	0.0
202604	230F10100	36	経費合計（販管費）	622500.0	601341.0	556327.0	15.9	92.5	89.3
202604	230F10100	37	減価償却費	10000.0	9900.0	9829.0	0.2	99.2	98.2
202604	230F10100	38	車両費	150000.0	150000.0	131793.0	3.7	87.8	87.8
202604	230F10100	39	旅費交通費	10000.0	10000.0	2663.0	0.0	26.6	26.6
202604	230F10100	40	通信費	33000.0	33000.0	33028.0	0.9	100.0	100.0
202604	230F10100	41	水道光熱費	7000.0	7000.0	7702.0	0.2	110.0	110.0
202604	230F10100	42	事務用品費	5000.0	5000.0	5665.0	0.1	113.3	113.3
