対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)
202605	230V10100	4	グループ売上高	10460000.0	8882500.0	9568808.0	99.9	107.7	91.4
202605	230V10100	5	社内売上高	0.0	0.0	0.0	0.0	0.0	0.0
202605	230V10100	7	販売奨励金	0.0	0.0	0.0	0.0	0.0	0.0
202605	230V10100	8	売上原価	0.0	0.0	0.0	0.0	0.0	0.0
202605	230V10100	9	仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202605	230V10100	10	グループ仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202605	230V10100	11	社内仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202605	230V10100	12	荷造運搬費	0.0	0.0	0.0	0.0	0.0	0.0
202605	230V10100	13	販売手数料	0.0	0.0	0.0	0.0	0.0	0.0
202605	230V10100	14	総収益	10460000.0	8882500.0	9572420.0	100.0	107.7	91.5
202605	230V10100	15	経費合計	6901800.0	7946400.0	7206237.0	75.2	90.6	104.4
202605	230V10100	16	経費合計（原価）	5293900.0	6338500.0	5997888.0	62.6	94.6	113.2
202605	230V10100	17	種苗費*	0.0	0.0	0.0	0.0	0.0	0.0
202605	230V10100	18	肥料費*	180000.0	180000.0	168121.0	1.7	93.4	93.4
202605	230V10100	19	培土費用*	0.0	0.0	0.0	0.0	0.0	0.0
202605	230V10100	20	農薬衛生費*	150000.0	160000.0	145079.0	1.5	90.6	96.7
202605	230V10100	21	農具費*	33000.0	184600.0	167218.0	1.7	90.5	506.7
202605	230V10100	22	諸材料費*	1590000.0	1300000.0	1047672.0	10.9	80.5	65.8
202605	230V10100	23	その他仕入高*	0.0	0.0	0.0	0.0	0.0	0.0
202605	230V10100	24	減価償却費*	861900.0	861900.0	861798.0	9.0	99.9	99.9
202605	230V10100	25	車両費*	0.0	0.0	0.0	0.0	0.0	0.0
202605	230V10100	26	水道光熱費*	0.0	0.0	0.0	0.0	0.0	0.0
202605	230V10100	27	動力費*	240000.0	240000.0	221143.0	2.3	92.1	92.1
202605	230V10100	28	燃料費*	0.0	0.0	0.0	0.0	0.0	0.0
202605	230V10100	29	賃借料*	329000.0	329000.0	328977.0	3.4	99.9	99.9
202605	230V10100	30	修繕費*	1910000.0	1963000.0	1937880.0	20.2	98.7	101.4
202605	230V10100	31	診断料*	0.0	0.0	0.0	0.0	0.0	0.0
202605	230V10100	32	租税公課*	0.0	0.0	0.0	0.0	0.0	0.0
