対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)
202605	230H60400	4	グループ売上高	6260000.0	6260000.0	6260000.0	100.0	100.0	100.0
202605	230H60400	5	売上原価	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60400	6	仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60400	7	グループ仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60400	8	総収益	6260000.0	6260000.0	6260000.0	100.0	100.0	100.0
202605	230H60400	9	経費合計	3826415.0	3820861.0	3443517.0	55.0	90.1	89.9
202605	230H60400	10	減価償却費	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60400	11	車両費	62579.0	62579.0	59767.0	0.9	95.5	95.5
202605	230H60400	12	旅費交通費	14000.0	14000.0	0.0	0.0	0.0	0.0
202605	230H60400	13	荷造運搬費	300.0	300.0	0.0	0.0	0.0	0.0
202605	230H60400	14	通信費	40270.0	46372.0	44094.0	0.7	95.0	109.4
202605	230H60400	15	水道光熱費	69848.0	69848.0	58975.0	0.9	84.4	84.4
202605	230H60400	16	動力費	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60400	17	事務用品費	25910.0	26861.0	27579.0	0.4	102.6	106.4
202605	230H60400	18	消耗品費	21454.0	17671.0	13686.0	0.2	77.4	63.7
202605	230H60400	19	廃棄物処理料	9000.0	9000.0	624.0	0.0	6.9	6.9
202605	230H60400	20	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60400	21	接待交際費	2000.0	2000.0	0.0	0.0	0.0	0.0
202605	230H60400	22	研究開発費	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60400	23	賃借料	1262800.0	1262800.0	1262800.0	20.1	100.0	100.0
202605	230H60400	24	賃貸料収入	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60400	25	修繕費	0.0	0.0	0.0	0.0	0.0	0.0
202605	230H60400	26	支払リース料	7398.0	7398.0	1639.0	0.0	22.1	22.1
202605	230H60400	27	保険料	0.0	0.0	0.0	0.0	0.0	0.0
