対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)	組織名
202402	230W60100	60	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	61	雑費	10270.0	10270.0	11032.0	0.9	107.4	107.4	管理購買部
202402	230W60100	62	福利消耗品費	5000.0	5000.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	63	教育研修費	15000.0	15000.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	64	雑給	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202402	230W60100	65	グループ共通	97500.0	97500.0	97500.0	8.2	100.0	100.0	管理購買部
202402	230W60100	66	差引収益	2414911.0	302397.0	297560.0	25.1	98.4	12.3	管理購買部
202402	230W60100	67	差引比率	402.4	50.3	25.1		49.9	6.2	管理購買部
202402	230W60100	68	総時間	282.0	282.0	301.5		106.9	106.9	管理購買部
202402	230W60100	69	定時間	272.0	272.0	284.25		104.5	104.5	管理購買部
202402	230W60100	70	残業時間	10.0	10.0	17.25		172.5	172.5	管理購買部
202402	230W60100	71	移動時間	0.0	0.0	0.0		0.0	0.0	管理購買部
202402	230W60100	72	当月時間当り	8563.5	1072.3	986.9		92.0	11.5	管理購買部
202402	230W60100	73	人員	2.0	2.0	2.0		100.0	100.0	管理購買部
202403	230W60100	1	総受注高	0.0	0.0	500735.0		0.0	0.0	管理購買部
202403	230W60100	2	総売上高	0.0	0.0	500735.0		0.0	0.0	管理購買部
202403	230W60100	3	カーネーション売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202403	230W60100	4	カスミ草売上高	0.0	0.0	0.0		0.0	0.0	管理購買部
202403	230W60100	5	その他の売上	0.0	0.0	500735.0		0.0	0.0	管理購買部
202403	230W60100	6	送料	0.0	0.0	0.0		0.0	0.0	管理購買部
202403	230W60100	7	売上原価	19253636.0	12808498.0	8971719.0		70.0	46.5	管理購買部
202403	230W60100	8	苗仕入	12982110.0	7677198.0	3798251.0		49.4	29.2	管理購買部
202403	230W60100	9	パテント仕入	6271526.0	5131300.0	5173468.0		100.8	82.4	管理購買部
202403	230W60100	10	社内売	16026750.0	11867213.0	11863856.0		99.9	74.0	管理購買部
202403	230W60100	11	社内仕入	0.0	0.0	0.0		0.0	0.0	管理購買部
202403	230W60100	12	総収益	-3226886.0	-941285.0	3392872.0		0.0	0.0	管理購買部
202403	230W60100	13	経費合計	1541284.0	1877939.0	1723161.0	344.1	91.7	111.8	管理購買部
202403	230W60100	14	種苗費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202403	230W60100	15	肥料費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202403	230W60100	16	培土費用	0.0	495000.0	464700.0	92.8	93.8	0.0	管理購買部
202403	230W60100	17	農薬衛生費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202403	230W60100	18	農具費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202403	230W60100	19	諸材料費	0.0	209000.0	214514.0	42.8	102.6	0.0	管理購買部
202403	230W60100	20	その他仕入高	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202403	230W60100	21	減価償却費	170707.0	170707.0	164807.0	32.9	96.5	96.5	管理購買部
202403	230W60100	22	車両費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202403	230W60100	23	旅費交通費	450000.0	260800.0	219715.0	43.8	84.2	48.8	管理購買部
202403	230W60100	24	荷造運搬費	500000.0	300000.0	208026.0	41.5	69.3	41.6	管理購買部
202403	230W60100	25	通信費	18051.0	18051.0	31040.0	6.1	171.9	171.9	管理購買部
202403	230W60100	26	水道光熱費	2712.0	2712.0	3230.0	0.6	119.1	119.1	管理購買部
202403	230W60100	27	動力費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202403	230W60100	28	燃料費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202403	230W60100	29	事務用品費	53500.0	53500.0	126355.0	25.2	236.1	236.1	管理購買部
202403	230W60100	30	消耗品費	15000.0	15000.0	7754.0	1.5	51.6	51.6	管理購買部
202403	230W60100	31	廃棄物処理料	16000.0	16000.0	16900.0	3.3	105.6	105.6	管理購買部
202403	230W60100	32	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202403	230W60100	33	接待交際費	20000.0	20000.0	0.0	0.0	0.0	0.0	管理購買部
202403	230W60100	34	研究開発費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202403	230W60100	35	クレーム費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202403	230W60100	36	賃借料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202403	230W60100	37	賃貸料収入	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202403	230W60100	45	修繕費	40000.0	40000.0	0.0	0.0	0.0	0.0	管理購買部
202403	230W60100	46	支払リース料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202403	230W60100	47	保険料	41184.0	41184.0	41184.0	8.2	100.0	100.0	管理購買部
202403	230W60100	48	支払報酬	18500.0	18500.0	18500.0	3.6	100.0	100.0	管理購買部
202403	230W60100	49	販売手数料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202403	230W60100	50	支払手数料	28500.0	28500.0	23889.0	4.7	83.8	83.8	管理購買部
202403	230W60100	51	診断料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202403	230W60100	52	諸会費	14400.0	14400.0	18000.0	3.5	125.0	125.0	管理購買部
202403	230W60100	53	会議費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202403	230W60100	54	寄付金	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202403	230W60100	55	租税公課	23600.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202403	230W60100	56	業務委託費	0.0	45455.0	45455.0	9.0	100.0	0.0	管理購買部
202403	230W60100	57	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202403	230W60100	58	システム管理料	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202403	230W60100	59	情報機器利用料	13360.0	13360.0	13360.0	2.6	100.0	100.0	管理購買部
202403	230W60100	60	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202403	230W60100	61	雑費	8270.0	8270.0	8232.0	1.6	99.5	99.5	管理購買部
202403	230W60100	62	福利消耗品費	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202403	230W60100	63	教育研修費	10000.0	10000.0	0.0	0.0	0.0	0.0	管理購買部
202403	230W60100	64	雑給	0.0	0.0	0.0	0.0	0.0	0.0	管理購買部
202403	230W60100	65	グループ共通	97500.0	97500.0	97500.0	19.4	100.0	100.0	管理購買部
202403	230W60100	66	差引収益	-4768170.0	-2819224.0	1669711.0	333.4	0.0	0.0	管理購買部
202403	230W60100	67	差引比率	0.0	0.0	333.4		0.0	0.0	管理購買部
202403	230W60100	68	総時間	327.0	327.0	348.25		106.4	106.4	管理購買部
202403	230W60100	69	定時間	312.0	312.0	324.0		103.8	103.8	管理購買部
202403	230W60100	70	残業時間	15.0	15.0	24.25		161.6	161.6	管理購買部
202403	230W60100	71	移動時間	0.0	0.0	0.0		0.0	0.0	管理購買部
202403	230W60100	72	当月時間当り	-14581.5	-8621.4	4794.5		0.0	0.0	管理購買部
202403	230W60100	73	人員	2.0	2.0	2.0		100.0	100.0	管理購買部
202604	230W10200	1	総受注高	285000.0	285000.0	-953400.0		0.0	0.0	開発営業課
202604	230W10200	2	総売上高	14457650.0	15162150.0	15197490.0		100.2	105.1	開発営業課
202604	230W10200	3	カーネーション売上高	14000000.0	14555000.0	14511850.0		99.7	103.6	開発営業課
202604	230W10200	4	カスミ草売上高	0.0	0.0	0.0		0.0	0.0	開発営業課
202604	230W10200	5	その他の売上	17650.0	17650.0	97600.0		552.9	552.9	開発営業課
202604	230W10200	6	送料	440000.0	589500.0	588040.0		99.7	133.6	開発営業課
202604	230W10200	7	売上原価	7762718.0	12636773.0	7876778.0		62.3	101.4	開発営業課
202604	230W10200	8	苗仕入	7587048.0	12239373.0	12633665.0		103.2	166.5	開発営業課
202604	230W10200	9	パテント仕入	0.0	180400.0	194000.0		107.5	0.0	開発営業課
202604	230W10200	10	社内売	0.0	0.0	0.0		0.0	0.0	開発営業課
202604	230W10200	11	社内仕入	0.0	0.0	0.0		0.0	0.0	開発営業課
202604	230W10200	12	総収益	6694932.0	2525377.0	7320712.0		289.8	109.3	開発営業課
202604	230W10200	13	経費合計	4397961.0	4549961.0	5273990.0	34.7	115.9	119.9	開発営業課
202604	230W10200	14	種苗費	0.0	0.0	0.0	0.0	0.0	0.0	開発営業課
202604	230W10200	15	肥料費	0.0	0.0	0.0	0.0	0.0	0.0	開発営業課
202604	230W10200	16	培土費用	0.0	0.0	1159400.0	7.6	0.0	0.0	開発営業課
202604	230W10200	17	農薬衛生費	0.0	0.0	0.0	0.0	0.0	0.0	開発営業課
202604	230W10200	18	農具費	0.0	0.0	0.0	0.0	0.0	0.0	開発営業課
202604	230W10200	19	諸材料費	227400.0	227400.0	184000.0	1.2	80.9	80.9	開発営業課
202604	230W10200	20	その他仕入高	0.0	0.0	0.0	0.0	0.0	0.0	開発営業課
202604	230W10200	21	減価償却費	422791.0	422791.0	423108.0	2.7	100.0	100.0	開発営業課
202604	230W10200	22	車両費	118233.0	118233.0	113233.0	0.7	95.7	95.7	開発営業課
202604	230W10200	23	旅費交通費	306000.0	306000.0	363359.0	2.3	118.7	118.7	開発営業課
202604	230W10200	24	荷造運搬費	722301.0	874301.0	1180529.0	7.7	135.0	163.4	開発営業課
202604	230W10200	25	通信費	79987.0	79987.0	81488.0	0.5	101.8	101.8	開発営業課
202604	230W10200	26	水道光熱費	150000.0	150000.0	117537.0	0.7	78.3	78.3	開発営業課
202604	230W10200	27	動力費	0.0	0.0	0.0	0.0	0.0	0.0	開発営業課
202604	230W10200	28	燃料費	0.0	0.0	0.0	0.0	0.0	0.0	開発営業課
202604	230W10200	29	事務用品費	40000.0	40000.0	47683.0	0.3	119.2	119.2	開発営業課
202604	230W10200	30	消耗品費	115000.0	115000.0	17500.0	0.1	15.2	15.2	開発営業課
202604	230W10200	31	廃棄物処理料	61950.0	61950.0	16900.0	0.1	27.2	27.2	開発営業課
202604	230W10200	32	広告宣伝費	20300.0	20300.0	1003.0	0.0	4.9	4.9	開発営業課
202604	230W10200	33	接待交際費	30000.0	30000.0	18010.0	0.1	60.0	60.0	開発営業課
202604	230W10200	34	研究開発費	393000.0	393000.0	32020.0	0.2	8.1	8.1	開発営業課
202604	230W10200	35	クレーム費	0.0	0.0	0.0	0.0	0.0	0.0	開発営業課
202604	230W10200	36	賃借料	0.0	0.0	0.0	0.0	0.0	0.0	開発営業課
202604	230W10200	37	賃貸料収入	0.0	0.0	0.0	0.0	0.0	0.0	開発営業課
202604	230W10200	45	修繕費	270000.0	270000.0	0.0	0.0	0.0	0.0	開発営業課
202604	230W10200	46	支払リース料	0.0	0.0	0.0	0.0	0.0	0.0	開発営業課
202604	230W10200	47	保険料	4108.0	4108.0	4108.0	0.0	100.0	100.0	開発営業課
202604	230W10200	48	支払報酬	21500.0	21500.0	22200.0	0.1	103.2	103.2	開発営業課
202604	230W10200	49	販売手数料	0.0	0.0	0.0	0.0	0.0	0.0	開発営業課
202604	230W10200	50	支払手数料	198486.0	198486.0	286697.0	1.8	144.4	144.4	開発営業課
202604	230W10200	51	診断料	0.0	0.0	0.0	0.0	0.0	0.0	開発営業課
202604	230W10200	52	諸会費	0.0	0.0	0.0	0.0	0.0	0.0	開発営業課
202604	230W10200	53	会議費	15000.0	15000.0	0.0	0.0	0.0	0.0	開発営業課
202604	230W10200	54	寄付金	0.0	0.0	0.0	0.0	0.0	0.0	開発営業課
202604	230W10200	55	租税公課	134100.0	134100.0	133700.0	0.8	99.7	99.7	開発営業課
202604	230W10200	56	業務委託費	397800.0	397800.0	397800.0	2.6	100.0	100.0	開発営業課
202604	230W10200	57	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0	開発営業課
202604	230W10200	58	システム管理料	138000.0	138000.0	138000.0	0.9	100.0	100.0	開発営業課
202604	230W10200	59	情報機器利用料	156610.0	156610.0	174580.0	1.1	111.4	111.4	開発営業課
202604	230W10200	60	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0	開発営業課
202604	230W10200	61	雑費	46357.0	46357.0	44464.0	0.2	95.9	95.9	開発営業課
202604	230W10200	62	福利消耗品費	22038.0	22038.0	6800.0	0.0	30.8	30.8	開発営業課
202604	230W10200	63	教育研修費	0.0	0.0	2871.0	0.0	0.0	0.0	開発営業課
202604	230W10200	64	雑給	0.0	0.0	0.0	0.0	0.0	0.0	開発営業課
202604	230W10200	65	グループ共通	307000.0	307000.0	307000.0	2.0	100.0	100.0	開発営業課
202604	230W10200	66	差引収益	2296971.0	-2024584.0	2046722.0	13.4	0.0	89.1	開発営業課
202604	230W10200	67	差引比率	15.8	-13.3	13.4		0.0	84.8	開発営業課
202604	230W10200	68	総時間	1894.5	1894.5	1929.5		101.8	101.8	開発営業課
202604	230W10200	69	定時間	1776.5	1776.5	1852.25		104.2	104.2	開発営業課
202604	230W10200	70	残業時間	95.0	95.0	63.0		66.3	66.3	開発営業課
202604	230W10200	71	移動時間	23.0	23.0	14.25		61.9	61.9	開発営業課
202604	230W10200	72	当月時間当り	1212.4	-1068.6	1060.7		0.0	87.4	開発営業課
202604	230W10200	73	人員	12.0	12.0	13.0		108.3	108.3	開発営業課
